vacancy name,vacancy link,salary,suite_info,city
Web-аналитик\аналитик данных,https://hh.ru/vacancy/38174932?query=Python,нет сведений о заработной плате, Комус,Москва
Реактивный разработчик на удаленку - React Native Developer (Middle),https://hh.ru/vacancy/38755553?query=Python,"{'minimum': 100000, 'maximum': 'нет сведений', 'currency': 'руб.'}", Сионик,Москва
Фулстек разработчик,https://hh.ru/vacancy/38249709?query=Python,нет сведений о заработной плате,АО Эрвиай Групп,Москва
Количественный аналитик,https://hh.ru/vacancy/38509748?query=Python,нет сведений о заработной плате,ООО АТОН,"Москва, Новокузнецкая"
Web аналитик (FMCG),https://hh.ru/vacancy/38624092?query=Python,нет сведений о заработной плате, Ozon Офис и Коммерция,"Москва, Деловой центр и еще 2 "
Senior PHP-разработчик,https://hh.ru/vacancy/38220441?query=Python,нет сведений о заработной плате, PROFI.RU,"Москва, Аэропорт"
Ведущий аналитик,https://hh.ru/vacancy/37985460?query=Python,"{'minimum': 85000, 'maximum': 120000, 'currency': 'руб.'}", Агентство стратегического развития «ЦЕНТР»,"Москва, Арбатская"
Системный администратор Linux (Kubernetes),https://hh.ru/vacancy/39046225?query=Python,нет сведений о заработной плате,АО Национальная система платежных карт,"Москва, Новокузнецкая и еще 2 "
Аналитик (отдел эксплуатации средств защиты информации),https://hh.ru/vacancy/38767386?query=Python,нет сведений о заработной плате, CloudDC,Москва
"Junior consultant in Strategy& Operations Group, CIPS (mathematical background)",https://hh.ru/vacancy/37903674?query=Python,нет сведений о заработной плате, PwC,Москва
QA Lead / Эксперт группы тестирования,https://hh.ru/vacancy/38849934?query=Python,нет сведений о заработной плате, Сбербанк для экспертов,"Москва, Кожуховская"
Site Reliability Engineer (SRE/DevOps),https://hh.ru/vacancy/38602681?query=Python,нет сведений о заработной плате, BetBoom,"Москва, Автозаводская и еще 1 "
Программист микроконтроллеров / Программист электроники,https://hh.ru/vacancy/38799618?query=Python,нет сведений о заработной плате,ООО Смирнов Дизайн,"Москва, Сокол"
Старший системный администратор Oracle,https://hh.ru/vacancy/38597301?query=Python,нет сведений о заработной плате,ПАО Промсвязьбанк,"Москва, Площадь Ильича"
Системный администратор Linux,https://hh.ru/vacancy/38944901?query=Python,нет сведений о заработной плате, Сбербанк для экспертов,Москва
Инженер-программист мультимедийных систем,https://hh.ru/vacancy/37776114?query=Python,нет сведений о заработной плате, Ай-Теко (I-Teco),Москва
Разработчик / программист С++ (Middle С++ Developer),https://hh.ru/vacancy/38735108?query=Python,"{'minimum': 170000, 'maximum': 'нет сведений', 'currency': 'руб.'}", ДВ технологии,Москва
Fullstack developer (ReactJS+Java),https://hh.ru/vacancy/38088654?query=Python,нет сведений о заработной плате, Лига Цифровой Экономики,Москва
Инженер-программист С#,https://hh.ru/vacancy/38428815?query=Python,"{'minimum': 100000, 'maximum': 120000, 'currency': 'руб.'}",АО Мосинжпроект,"Москва, Китай-город"
Преподаватель по программированию в детский развивающий центр,https://hh.ru/vacancy/39018202?query=Python,"{'minimum': 40000, 'maximum': 'нет сведений', 'currency': 'руб.'}",ИП Афанасьев Владимир Владимирович,"Москва, Рассказовка"
Разработчик базы данных,https://hh.ru/vacancy/38798835?query=Python,нет сведений о заработной плате,ООО БОЛЬШАЯ ТРОЙКА,"Москва, Бауманская"
Разработчик C++ (команда беспилотника),https://hh.ru/vacancy/39048099?query=Python,нет сведений о заработной плате, Сбербанк для экспертов,Москва
Data Engineer (Price&assortment analytics),https://hh.ru/vacancy/39048752?query=Python,нет сведений о заработной плате, Ozon Информационные технологии,"Москва, Деловой центр и еще 2 "
